areasymbol,areaname,musym,muname,compname,saverest,taxorder,drainagecl,elev_r,slope_r,hzdept_r,hzdepb_r,ph1to1h2o_r,om_r,ec_r,cec7_r,awc_r
TX021,"Bastrop County, Texas",JeF,"Jedd gravelly fine sandy loam, 5 to 20 percent slopes",Jedd,9/4/2025 2:56:51 PM,Alfisols,Well drained,122,13,0,30,6.5,1.25,1,7.5,0.11
TX021,"Bastrop County, Texas",KrA,"Krum silty clay, 0 to 1 percent slopes",Krum,9/4/2025 2:56:51 PM,Mollisols,Well drained,290,0.5,0,71,7.9,2,1,47.5,0.18
TX021,"Bastrop County, Texas",Ls,"Gad fine sand, 0 to 1 percent slopes, occasionally flooded",Gad,9/4/2025 2:56:51 PM,Entisols,Somewhat excessively drained,335,0.5,0,46,7.9,0.25,0,7,0.09
TX021,"Bastrop County, Texas",Lw,"Gad loamy fine sand, 0 to 1 percent slopes, frequently flooded",Gad,9/4/2025 2:56:51 PM,Entisols,Somewhat excessively drained,335,0.5,0,28,7.9,0.25,0,7,0.09
TX021,"Bastrop County, Texas",MaA,"Mabank loam, 0 to 1 percent slopes",Mabank,9/4/2025 2:56:51 PM,Alfisols,Moderately well drained,138,0.5,0,15,6.5,1.5,1,7.5,0.13
TX021,"Bastrop County, Texas",MaB,"Mabank loam, 1 to 3 percent slopes",Mabank,9/4/2025 2:56:51 PM,Alfisols,Moderately well drained,138,2,0,15,6.5,1.5,1,7.5,0.13
TX021,"Bastrop County, Texas",DeC,"Robco-Tanglewood complex, 1 to 5 percent slopes",Tanglewood,9/4/2025 2:56:51 PM,Alfisols,Moderately well drained,126.3,3,0,13,4.9,0.75,1,,0.08
TX021,"Bastrop County, Texas",DeC,"Robco-Tanglewood complex, 1 to 5 percent slopes",Robco,9/4/2025 2:56:51 PM,Alfisols,Moderately well drained,126.3,3,0,27,5.8,0.75,1,3,0.1
TX021,"Bastrop County, Texas",Nd,"Weswood loam, 0 to 1 percent slopes, rarely flooded",Weswood,9/4/2025 2:56:51 PM,Inceptisols,Well drained,95.2,0.5,0,19,8.2,4,0.5,24,0.17
TX021,"Bastrop County, Texas",RoB,"Rosanky fine sandy loam, 1 to 3 percent slopes",Rosanky,9/4/2025 2:56:51 PM,Alfisols,Well drained,137,2,0,20,5.8,1.25,1,10,0.12
TX021,"Bastrop County, Texas",RoD,"Rosanky fine sandy loam, 3 to 8 percent slopes",Rosanky,9/4/2025 2:56:51 PM,Alfisols,Well drained,137,6,0,20,5.8,1.25,1,10,0.12
TX021,"Bastrop County, Texas",No,"Weswood silty clay loam, 0 to 1 percent slopes, rarely flooded",Weswood,9/4/2025 2:56:51 PM,Inceptisols,Well drained,89,0.5,0,30,7.9,2.5,1,23.3,0.18
TX021,"Bastrop County, Texas",Sa,"Sayers fine sandy loam, 0 to 1 percent slopes, occasionally flooded",Sayers,9/4/2025 2:56:51 PM,Entisols,Somewhat excessively drained,145,0.5,0,25,6.7,0.55,1,5.5,0.13
TX021,"Bastrop County, Texas",Sb,"Sayers fine sandy loam, 0 to 1 percent slopes, frequently flooded",Sayers,9/4/2025 2:56:51 PM,Entisols,Somewhat excessively drained,145,0.5,0,25,6.7,0.55,1,5.5,0.13
TX021,"Bastrop County, Texas",SeD2,"Shep clay loam, 3 to 8 percent slopes, eroded",Shep,9/4/2025 2:56:51 PM,Inceptisols,Well drained,534,6,0,51,8.2,0.75,1,17.5,0.17
TX021,"Bastrop County, Texas",Sg,"Ships silty clay, 0 to 1 percent slopes, occasionally flooded",Ships,9/4/2025 2:56:51 PM,Vertisols,Moderately well drained,104.7,0.5,0,46,7.8,1.75,1,28.8,0.19
TX021,"Bastrop County, Texas",SkC,"Silstid loamy fine sand, 1 to 5 percent slopes",Silstid,9/4/2025 2:56:51 PM,Alfisols,Well drained,122.1,3,0,23,6.5,0.75,1,3,0.08
TX021,"Bastrop County, Texas",Sm,"Smithville fine sandy loam, 0 to 1 percent slopes",Smithville,9/4/2025 2:56:51 PM,Mollisols,Well drained,99,0.5,0,15,7.2,2,0,15,0.16
TX021,"Bastrop County, Texas",TfA,"Tabor fine sandy loam, 0 to 1 percent slopes",Tabor,9/4/2025 2:56:51 PM,Alfisols,Moderately well drained,92,0.5,0,38,5.8,0.75,1,3.5,0.13
TX021,"Bastrop County, Texas",TfB,"Tabor fine sandy loam, 1 to 3 percent slopes",Tabor,9/4/2025 2:56:51 PM,Alfisols,Moderately well drained,125.1,2,0,16,5.8,0.75,1,12.6,0.13
TX021,"Bastrop County, Texas",Tr,"Tinn clay, 0 to 1 percent slopes, occasionally flooded",Tinn,9/4/2025 2:56:51 PM,Vertisols,Moderately well drained,144,0.5,0,70,7.9,2.5,1,36.3,0.18
TX021,"Bastrop County, Texas",Tw,"Tinn clay, 0 to 1 percent slopes, frequently flooded",Tinn,9/4/2025 2:56:51 PM,Vertisols,Moderately well drained,148,0.5,0,42,7.9,2.5,1,37,0.14
TX021,"Bastrop County, Texas",Uh,"Uhland clay loam, 0 to 1 percent slopes, frequently flooded",Uhland,9/4/2025 2:56:51 PM,Inceptisols,Moderately well drained,92,0.5,0,15,6.7,2.5,1,15,0.13
TX021,"Bastrop County, Texas",VeD,"Vernia very gravelly loamy sand, 1 to 8 percent slopes",Vernia,9/4/2025 2:56:51 PM,Alfisols,Well drained,168,5,0,122,7,0.55,1,4,0.04
TX021,"Bastrop County, Texas",WgB,"Wilson gravelly clay loam, 1 to 3 percent slopes",Wilson,9/4/2025 2:56:51 PM,Alfisols,Moderately well drained,145,2,0,15,6.5,1.25,1,25,0.12
TX021,"Bastrop County, Texas",Dm,"Robco loamy fine sand, 0 to 2 percent slopes",Robco,9/4/2025 2:56:51 PM,Alfisols,Moderately well drained,105.1,1,0,41,5.8,0.75,1,3,0.1
TX021,"Bastrop County, Texas",WsA,"Wilson clay loam, 0 to 1 percent slopes",Wilson,9/4/2025 2:56:51 PM,Alfisols,Moderately well drained,149.5,0.5,0,19,6.5,1.25,1,15,0.14
TX021,"Bastrop County, Texas",WsB,"Wilson clay loam, 1 to 3 percent slopes",Wilson,9/4/2025 2:56:51 PM,Alfisols,Moderately well drained,150,2,0,19,6.5,1.25,1,15,0.14
TX614,"Lamar and Delta Counties, Texas",1,"Ambia clay loam, 0 to 1 percent slopes, frequently flooded",Ambia,9/5/2025 12:13:39 PM,Entisols,Somewhat poorly drained,130,0.5,0,41,5.9,2,0,35,0.17
TX614,"Lamar and Delta Counties, Texas",2,"Annona loam, 1 to 4 percent slopes",Annona,9/5/2025 12:13:39 PM,Alfisols,Moderately well drained,500,3,0,23,5.5,1.05,1,15,0.13
TX614,"Lamar and Delta Counties, Texas",3,"Annona-Urban land complex, 1 to 4 percent slopes",Annona,9/5/2025 12:13:39 PM,Alfisols,Moderately well drained,107,3,0,23,5.5,1.05,1,15,0.13
TX614,"Lamar and Delta Counties, Texas",3,"Annona-Urban land complex, 1 to 4 percent slopes",Urban land,9/5/2025 12:13:39 PM,,,610,3,0,102,,,,,
TX614,"Lamar and Delta Counties, Texas",4,"Austin silty clay, 1 to 3 percent slopes",Austin,9/5/2025 12:13:39 PM,Mollisols,Well drained,213,2,0,30,8.2,2.5,0,40,0.18
TX614,"Lamar and Delta Counties, Texas",5,"Belk clay, 0 to 1 percent slopes, rarely flooded",Belk,9/5/2025 12:13:39 PM,Vertisols,Well drained,99,0.5,0,15,8.2,1.25,1,37,0.15
TX614,"Lamar and Delta Counties, Texas",6,"Benklin silt loam, 0 to 1 percent slopes",Benklin,9/5/2025 12:13:39 PM,Mollisols,Moderately well drained,176,0.5,0,15,6.5,2,1,8.5,0.2
TX614,"Lamar and Delta Counties, Texas",7,"Bernaldo fine sandy loam, 1 to 3 percent slopes",Bernaldo,9/5/2025 12:13:39 PM,Alfisols,Well drained,115,2,0,10,5.8,1.25,0.1,3.3,0.14
TX614,"Lamar and Delta Counties, Texas",8,"Burleson clay, 0 to 1 percent slopes",Burleson,9/5/2025 12:13:39 PM,Vertisols,Moderately well drained,168,0.5,0,58,7,2,1,50,0.12
TX614,"Lamar and Delta Counties, Texas",9,"Caspiana silt loam, 0 to 1 percent slopes",Caspiana,9/5/2025 12:13:39 PM,Mollisols,Well drained,17,0.5,0,25,7,2.5,0,7.5,0.22
TX614,"Lamar and Delta Counties, Texas",10,"Crockett loam, 1 to 3 percent slopes",Crockett,9/5/2025 12:13:39 PM,Alfisols,Moderately well drained,149,2,0,20,6.5,1.25,1,14,0.18
TX614,"Lamar and Delta Counties, Texas",11,"Deport clay, 0 to 1 percent slopes",Deport,9/5/2025 12:13:39 PM,Vertisols,Somewhat poorly drained,153,0.5,0,178,7,2,0,47.5,0.15
TX614,"Lamar and Delta Counties, Texas",12,"Deport clay, 1 to 3 percent slopes",Deport,9/5/2025 12:13:39 PM,Vertisols,Somewhat poorly drained,130.8,2,0,15,7.4,2.5,1,38.9,0.15
TX614,"Lamar and Delta Counties, Texas",13,"Deport-Urban land complex, 0 to 2 percent slopes",Deport,9/5/2025 12:13:39 PM,Vertisols,Somewhat poorly drained,153,1,0,178,7,2,0,47.5,0.15
TX614,"Lamar and Delta Counties, Texas",13,"Deport-Urban land complex, 0 to 2 percent slopes",Urban land,9/5/2025 12:13:39 PM,,,610,1,0,102,,,,,
TX614,"Lamar and Delta Counties, Texas",14,"Derly silt loam, 0 to 1 percent slopes, occasionally ponded",Derly,9/5/2025 12:13:39 PM,Alfisols,Poorly drained,84,0.5,0,20,5.5,1.25,1,10,0.14
TX614,"Lamar and Delta Counties, Texas",15,"Derly, occasionally ponded-Raino complex, 0 to 1 percent slopes",Derly,9/5/2025 12:13:39 PM,Alfisols,Poorly drained,84,0.5,0,20,5.5,1.25,1,10,0.14
TX614,"Lamar and Delta Counties, Texas",15,"Derly, occasionally ponded-Raino complex, 0 to 1 percent slopes",Raino,9/5/2025 12:13:39 PM,Alfisols,Moderately well drained,107,0.5,0,64,5.5,1.25,0,22.5,0.16
TX614,"Lamar and Delta Counties, Texas",16,"Desha clay, 0 to 1 percent slopes, frequently flooded",Desha,9/5/2025 12:13:39 PM,Mollisols,Somewhat poorly drained,49,0.5,0,18,7,2.5,0,20,0.18
TX614,"Lamar and Delta Counties, Texas",17,"Elbon silty clay loam, 0 to 1 percent slopes, occasionally flooded",Elbon,9/5/2025 12:13:39 PM,Mollisols,Moderately well drained,145,0.5,0,46,7.9,2,0,30,0.17
TX614,"Lamar and Delta Counties, Texas",18,"Elbon silty clay loam, 0 to 1 percent slopes, frequently flooded",Elbon,9/5/2025 12:13:39 PM,Mollisols,Moderately well drained,145,0.5,0,53,7.9,2,0,30,0.17
TX614,"Lamar and Delta Counties, Texas",19,"Ferris clay, 5 to 12 percent slopes, eroded",Ferris,9/5/2025 12:13:39 PM,Vertisols,Well drained,162,9,0,15,8.2,1.3,0.8,49,0.18
TX614,"Lamar and Delta Counties, Texas",20,"Freestone-Hicota complex, 0 to 3 percent slopes",Freestone,9/5/2025 12:13:39 PM,Alfisols,Moderately well drained,111,2,0,41,6.2,1.25,1,10,0.13
TX614,"Lamar and Delta Counties, Texas",20,"Freestone-Hicota complex, 0 to 3 percent slopes",Hicota,9/5/2025 12:13:39 PM,Alfisols,Well drained,144,2,0,81,5.8,1.25,0,3,0.16
TX614,"Lamar and Delta Counties, Texas",21,"Freestone-Urban land complex, 0 to 3 percent slopes",Freestone,9/5/2025 12:13:39 PM,Alfisols,Moderately well drained,111,2,0,41,6.2,1.25,1,10,0.13
TX614,"Lamar and Delta Counties, Texas",21,"Freestone-Urban land complex, 0 to 3 percent slopes",Urban land,9/5/2025 12:13:39 PM,,,610,2,0,102,,,,,
TX614,"Lamar and Delta Counties, Texas",22,"Guyton silt loam, 0 to 1 percent slopes, frequently flooded",Guyton,9/5/2025 12:13:39 PM,Alfisols,Poorly drained,80,0.5,0,10,5.3,2.25,2,,0.19
TX614,"Lamar and Delta Counties, Texas",23,"Harjo clay, 0 to 1 percent slopes, frequently flooded",Harjo,9/5/2025 12:13:39 PM,Entisols,Poorly drained,320,0.5,0,33,7.9,0.75,0,23.8,0.14
TX457,"Tyler County, Texas",PmB,"Pinetucky fine sandy loam, 1 to 5 percent slopes",Pinetucky,9/5/2025 12:07:38 PM,Ultisols,Moderately well drained,81,3,0,15,5.3,0.75,0.5,,0.13
TX457,"Tyler County, Texas",UrB,"Urland fine sandy loam, 1 to 5 percent slopes",Urland,9/5/2025 12:07:38 PM,Ultisols,Well drained,122,3,0,20,5.8,0.55,1,6.5,0.13
TX457,"Tyler County, Texas",ShB,"Shankler loamy sand, 1 to 8 percent slopes",Shankler,9/5/2025 12:07:38 PM,Ultisols,Well drained,61,5,0,132,5.5,0.75,0,3,0.09
TX457,"Tyler County, Texas",ShD,"Shankler loamy sand, 8 to 15 percent slopes",Shankler,9/5/2025 12:07:38 PM,Ultisols,Well drained,61,12,0,127,5.5,0.75,0,3,0.09
TX457,"Tyler County, Texas",DoB,"Doucette loamy sand, 1 to 5 percent slopes",Doucette,9/5/2025 12:07:38 PM,Ultisols,Well drained,61,3,0,15,5.6,0.75,1,3,0.07
TX457,"Tyler County, Texas",BoB,"Boykin loamy sand, 1 to 5 percent slopes",Boykin,9/5/2025 12:07:38 PM,Ultisols,Well drained,61,3,0,20,5.5,0.75,1,3,0.07
TX457,"Tyler County, Texas",CgA,"Chambliss loamy sand, 0 to 8 percent slopes",Chambliss,9/5/2025 12:07:38 PM,Ultisols,Somewhat excessively drained,153,4,0,12,5.5,1.25,1,1.5,0.06
TX457,"Tyler County, Texas",NhB,"Newco fine sandy loam, 1 to 5 percent slopes",Newco,9/5/2025 12:07:38 PM,Ultisols,Moderately well drained,61,3,0,25,5.3,0.75,0,,0.15
TX457,"Tyler County, Texas",NhD,"Newco fine sandy loam, 5 to 15 percent slopes",Newco,9/5/2025 12:07:38 PM,Ultisols,Moderately well drained,61,10,0,10,5.3,0.75,0,,0.15
TX457,"Tyler County, Texas",MpA,"Mollville-Besner complex, 0 to 1 percent slopes, frequently ponded",Besner,9/5/2025 12:07:38 PM,Alfisols,Well drained,58.5,0.5,0,5,5.5,1.25,0.5,3.5,0.14
TX457,"Tyler County, Texas",MpA,"Mollville-Besner complex, 0 to 1 percent slopes, frequently ponded",Mollville,9/5/2025 12:07:38 PM,Alfisols,Poorly drained,58.5,0.5,0,13,5.3,0.75,1,,0.18
TX457,"Tyler County, Texas",AaB,"Alazan very fine sandy loam, 0 to 4 percent slopes",Alazan,9/5/2025 12:07:38 PM,Alfisols,Moderately well drained,75,2,0,10,5.3,1.2,0.1,,0.14
TX457,"Tyler County, Texas",CiA,"Choates loamy sand, 1 to 5 percent slopes",Choates,9/5/2025 12:07:38 PM,Ultisols,Somewhat poorly drained,46,3,0,18,5.8,0.75,0,3,0.09
TX457,"Tyler County, Texas",ReB,"Redco clay, 1 to 3 percent slopes",Redco,9/5/2025 12:07:38 PM,Vertisols,Moderately well drained,84,2,0,13,5.8,1.25,1,58.5,0.15
TX457,"Tyler County, Texas",ReD,"Redco clay, 5 to 15 percent slopes",Redco,9/5/2025 12:07:38 PM,Vertisols,Poorly drained,84,10,0,13,5.8,1.25,1,58.5,0.15
TX457,"Tyler County, Texas",WcB,"Wiergate clay, 1 to 3 percent slopes",Wiergate,9/5/2025 12:07:38 PM,Vertisols,Somewhat poorly drained,114,2,0,71,7.2,2.5,0,32.5,0.17
TX457,"Tyler County, Texas",BuB,"Burkeville clay, 3 to 5 percent slopes",Burkeville,9/5/2025 12:07:38 PM,Vertisols,Well drained,114,4,0,36,8.2,0.75,1,60,0.11
TX457,"Tyler County, Texas",BuD,"Burkeville clay, 5 to 15 percent slopes",Burkeville,9/5/2025 12:07:38 PM,Vertisols,Well drained,65,10,0,23,8.2,0.75,1,48.3,0.03
TX457,"Tyler County, Texas",OtaB,"Otanya very fine sandy loam, 1 to 3 percent slopes",Otanya,9/5/2025 12:07:38 PM,Ultisols,Well drained,40,2,0,15,5.1,2,0.3,5.7,0.17
TX457,"Tyler County, Texas",RrB,"Rogan gravelly fine sandy loam, 1 to 5 percent slopes",Rogan,9/5/2025 12:07:38 PM,Ultisols,Moderately well drained,56,3,0,51,5.6,0.75,0,3,0.13
TX457,"Tyler County, Texas",RrF,"Rogan soils, 1 to 5 percent slopes, graded",Rogan,9/5/2025 12:07:38 PM,Ultisols,Moderately well drained,56,3,0,8,5.6,0.75,0,3,0.13
TX457,"Tyler County, Texas",KibB,"Kirbyville fine sandy loam, 0 to 2 percent slopes",Kirbyville,9/5/2025 12:07:38 PM,Ultisols,Moderately well drained,40,0.8,0,16,5.8,3.4,0.2,8.7,0.13
TX457,"Tyler County, Texas",CkB,"Colita fine sandy loam, 1 to 3 percent slopes",Colita,9/5/2025 12:07:38 PM,Alfisols,Somewhat poorly drained,247,2,0,28,5.3,1.25,0,,0.13
TX457,"Tyler County, Texas",WnB,"Woodville very fine sandy loam, 1 to 5 percent slopes",Woodville,9/5/2025 12:07:38 PM,Alfisols,Somewhat poorly drained,92,3,0,20,5.5,0.75,1,5.5,0.16
TX457,"Tyler County, Texas",LcB,"Laska fine sandy loam, 1 to 3 percent slopes",Laska,9/5/2025 12:07:38 PM,Alfisols,Moderately well drained,91,2,0,60,5.3,0.6,1,,0.13
TX457,"Tyler County, Texas",BelB,"Belrose loamy fine sand, 0 to 3 percent slopes",Belrose,9/5/2025 12:07:38 PM,Ultisols,Moderately well drained,10,1.5,0,13,4.6,0.7,0.2,3.7,0.09
TX457,"Tyler County, Texas",SipA,"Simelake-Pluck complex, 0 to 1 percent slopes, frequently flooded",Pluck,9/5/2025 12:07:38 PM,Inceptisols,Poorly drained,18.3,0.5,0,15,4.4,1.5,0.1,,0.13
TX457,"Tyler County, Texas",SipA,"Simelake-Pluck complex, 0 to 1 percent slopes, frequently flooded",Simelake,9/5/2025 12:07:38 PM,Vertisols,Somewhat poorly drained,18.3,0.5,0,15,4.8,1,0.5,,0.15
TX457,"Tyler County, Texas",CowA,"Cowmarsh mucky silty clay, 0 to 1 percent slopes, frequently flooded, frequently ponded",Cowmarsh,9/5/2025 12:07:38 PM,Entisols,Very poorly drained,15,0.1,0,32,5,24,0.4,,0.25
TX457,"Tyler County, Texas",HatA,"Hatliff-Pluck-Kian complex, 0 to 1 percent slopes,  frequently flooded",Kian,9/5/2025 12:07:38 PM,Inceptisols,Poorly drained,18.3,0.5,0,13,4.7,0.75,0.1,,0.13
TX457,"Tyler County, Texas",HatA,"Hatliff-Pluck-Kian complex, 0 to 1 percent slopes,  frequently flooded",Hatliff,9/5/2025 12:07:38 PM,Inceptisols,Well drained,18.3,0.5,0,30,4.3,0.75,0.1,,0.15
TX457,"Tyler County, Texas",HatA,"Hatliff-Pluck-Kian complex, 0 to 1 percent slopes,  frequently flooded",Pluck,9/5/2025 12:07:38 PM,Inceptisols,Poorly drained,18.3,0.5,0,15,4.4,1.5,0.1,,0.13
TX457,"Tyler County, Texas",KefB,"Kenefick very fine sandy loam, 0 to 3 percent slopes",Kenefick,9/5/2025 12:07:38 PM,Alfisols,Well drained,20,1.5,0,12,5.3,1.1,0.1,5.1,0.13
TX457,"Tyler County, Texas",KenA,"Kenefick-Caneyhead frequently ponded complex, 0 to 1 percent slopes",Caneyhead,9/5/2025 12:07:38 PM,Alfisols,Very poorly drained,17,0.1,0,10,4.5,2.4,0.3,7.7,0.18
TX457,"Tyler County, Texas",KenA,"Kenefick-Caneyhead frequently ponded complex, 0 to 1 percent slopes",Kenefick,9/5/2025 12:07:38 PM,Alfisols,Well drained,20,0.5,0,8,4.5,1.1,0.1,5.1,0.13
TX457,"Tyler County, Texas",KinB,"Kirbyville-Niwana complex, 0 to 2 percent slopes",Kirbyville,9/5/2025 12:07:38 PM,Ultisols,Moderately well drained,40,0.8,0,20,4.8,3.4,0.2,7,0.13
TX457,"Tyler County, Texas",KinB,"Kirbyville-Niwana complex, 0 to 2 percent slopes",Niwana,9/5/2025 12:07:38 PM,Ultisols,Well drained,38,0.5,0,16,4.5,3,0.1,6.8,0.13
TX457,"Tyler County, Texas",KouB,"Kountze very fine sandy loam, 0 to 2 percent slopes",Kountze,9/5/2025 12:07:38 PM,Ultisols,Moderately well drained,30,0.5,0,15,5.3,2.6,0.4,5.4,0.17
TX457,"Tyler County, Texas",OlvA,"Olive frequently ponded-Dallardsville complex, 0 to 1 percent slopes",Dallardsville,9/5/2025 12:07:38 PM,Ultisols,Moderately well drained,37,0.5,0,10,4.2,0.89,0.1,3.5,0.24
TX457,"Tyler County, Texas",OlvA,"Olive frequently ponded-Dallardsville complex, 0 to 1 percent slopes",Olive,9/5/2025 12:07:38 PM,Ultisols,Very poorly drained,35,0.1,0,25,3.4,3,0.1,7.8,0.2
TX457,"Tyler County, Texas",PlaA,"Plank silt loam, 0 to 1 percent slopes",Plank,9/5/2025 12:07:38 PM,Alfisols,Poorly drained,35,0.2,0,8,4.1,3,1,6.7,0.18
TX457,"Tyler County, Texas",SilC,"Silsbee fine sandy loam, 3 to 5 percent slopes",Silsbee,9/5/2025 12:07:38 PM,Ultisols,Well drained,23,4.5,0,15,4.5,1.7,0.1,,0.2
TX457,"Tyler County, Texas",SilD,"Silsbee loamy fine sand, 5 to 12 percent slopes",Silsbee,9/5/2025 12:07:38 PM,Ultisols,Well drained,25,7,0,13,4.5,1.7,0.1,4,0.2
TX457,"Tyler County, Texas",SomA,"Sorter-Dallardsville complex, 0 to 1 percent slopes",Sorter,9/5/2025 12:07:38 PM,Alfisols,Poorly drained,35,0.2,0,8,4,3,0.1,8.9,0.15
TX457,"Tyler County, Texas",SomA,"Sorter-Dallardsville complex, 0 to 1 percent slopes",Dallardsville,9/5/2025 12:07:38 PM,Ultisols,Moderately well drained,37,0.5,0,18,4.2,0.89,0.2,3.5,0.24
TX457,"Tyler County, Texas",TurB,"Turkey sand, 1 to 3 percent slopes",Turkey,9/5/2025 12:07:38 PM,Entisols,Somewhat excessively drained,17,1,0,13,4.8,1.95,0.1,3.7,0.04
TX457,"Tyler County, Texas",TybA,"Tyden frequently ponded-Babco complex, 0 to 1 percent slopes",Tyden,9/5/2025 12:07:38 PM,Ultisols,Very poorly drained,22,0.1,0,33,3.9,2.9,0.1,,0.2
TX457,"Tyler County, Texas",TybA,"Tyden frequently ponded-Babco complex, 0 to 1 percent slopes",Babco,9/5/2025 12:07:38 PM,Spodosols,Moderately well drained,23,0.5,0,20,3.8,3.5,0.1,,0.24
TX457,"Tyler County, Texas",VtaA,"Votaw fine sand, 0 to 1 percent slopes",Votaw,9/5/2025 12:07:38 PM,Entisols,Moderately well drained,17,0.5,0,10,5,1.7,0.4,3.7,0.07
TX457,"Tyler County, Texas",WarA,"Waller-Dallardsville complex, 0 to 1 percent slopes",Waller,9/5/2025 12:07:38 PM,Alfisols,Poorly drained,40,0.2,0,9,4.8,3.08,0.2,,0.18
TX457,"Tyler County, Texas",WarA,"Waller-Dallardsville complex, 0 to 1 percent slopes",Dallardsville,9/5/2025 12:07:38 PM,Ultisols,Moderately well drained,37,0.5,0,14,4.2,0.89,0.2,4,0.24
TX457,"Tyler County, Texas",LelA,"Lelavale silt loam, 0 to 1 percent slopes, frequently ponded",Lelavale,9/5/2025 12:07:38 PM,Alfisols,Very poorly drained,30,0.1,0,10,3.8,0.77,0.1,,0.18
TX457,"Tyler County, Texas",WnD,"Woodville fine sandy loam, 5 to 15 percent slopes",Woodville,9/5/2025 12:07:38 PM,Alfisols,Somewhat poorly drained,92,10,0,18,5.5,0.75,1,5.5,0.16
TX457,"Tyler County, Texas",HhD,"Hillister loamy sand, 5 to 15 percent slopes",Hillister,9/5/2025 12:07:38 PM,Ultisols,Well drained,137,10,0,15,5.3,0.75,0,,0.08
TX457,"Tyler County, Texas",RaB,"Rayburn fine sandy loam, 1 to 5 percent slopes",Rayburn,9/5/2025 12:07:38 PM,Alfisols,Moderately well drained,82,3,0,8,5.3,0.75,0.5,,0.13
TX457,"Tyler County, Texas",CmB,"Colmesneil loamy sand, 1 to 8 percent slopes",Colmesneil,9/5/2025 12:07:38 PM,Ultisols,Somewhat excessively drained,168,4,0,18,5.3,1.25,1,,0.08
TX457,"Tyler County, Texas",CkC,"Colita-Laska complex, mounded, 0 to 3 percent slopes",Laska,9/5/2025 12:07:38 PM,Alfisols,Moderately well drained,91,2,0,71,4.8,0.6,1,,0.13
TX457,"Tyler County, Texas",CkC,"Colita-Laska complex, mounded, 0 to 3 percent slopes",Colita,9/5/2025 12:07:38 PM,Alfisols,Somewhat poorly drained,53,2,0,15,5.3,1.25,0,,0.13
TX457,"Tyler County, Texas",CoE,"Corrigan loam, 5 to 15 percent slopes",Corrigan,9/5/2025 12:07:38 PM,Alfisols,Moderately well drained,99,10,0,15,5.3,1.75,0,,0.13
TX457,"Tyler County, Texas",BrC,"Browndell-Kitterll complex, 2 to 5 percent slopes",Kitterll,9/5/2025 12:07:38 PM,Entisols,Well drained,122,3,0,36,5.8,1.25,1,9,0.14
TX457,"Tyler County, Texas",HaA,"Hainesville loamy fine sand, 0 to 2 percent slopes",Hainesville,9/5/2025 12:07:38 PM,Entisols,Somewhat excessively drained,16,1,0,18,5.5,1.25,0,10,0.09
TX613,"Kenedy and Kleberg Counties, Texas",PtB,"Premont fine sandy loam, 0 to 3 percent slopes",Premont,9/5/2025 12:13:39 PM,Alfisols,Well drained,20,2,0,20,7,0.55,1,11.4,0.13
TX057,"Calhoun County, Texas",Lx,"Livia clay loam, 2 to 5 percent slopes eroded",Livia,9/4/2025 3:01:52 PM,Alfisols,Poorly drained,7,4,0,10,7,1.5,1,8,0.16
TX057,"Calhoun County, Texas",Ma,"Matagorda very fine sandy loam, occasionally flooded",Matagorda,9/4/2025 3:01:52 PM,Alfisols,Somewhat poorly drained,2,0.5,0,36,6.7,1.25,3,3,0.15
TX057,"Calhoun County, Texas",Mb,"Dacosta sandy clay loam, 0 to 1 percent slopes",Dacosta,9/4/2025 3:01:52 PM,Mollisols,Moderately well drained,39,0.3,0,26,6.5,1.86,0.8,18.8,0.1
TX153,"Floyd County, Texas",McA,"McLean clay, 0 to 1 percent slopes, occasionally ponded",McLean,9/4/2025 7:21:28 PM,Vertisols,Somewhat poorly drained,1189,0.3,0,18,7.9,1.64,0.5,43.2,0.16
TX613,"Kenedy and Kleberg Counties, Texas",OfA,"Orelia fine sandy loam, 0 to 1 percent slopes",Orelia,9/5/2025 12:13:39 PM,Mollisols,Well drained,36,0.5,0,12,6.6,1.3,0.1,7.3,0.13
TX613,"Kenedy and Kleberg Counties, Texas",EdA,"Edroy clay, 0 to 1 percent slopes, occasionally ponded",Edroy,9/5/2025 12:13:39 PM,Vertisols,Poorly drained,18.6,0.2,0,18,6.7,2.5,0.2,34.9,0.14
TX613,"Kenedy and Kleberg Counties, Texas",BdA,"Barrada clay, 0 to 1 percent slopes, very frequently flooded, occasionally ponded",Barrada,9/5/2025 12:13:39 PM,Inceptisols,Very poorly drained,1,0.5,0,10,8.5,0.75,64.5,25.9,0.01
TX613,"Kenedy and Kleberg Counties, Texas",VcA,Victoria clay 0 to 1 percent slopes,Victoria,9/5/2025 12:13:39 PM,Vertisols,Well drained,18.3,0.2,0,15,8.1,2,0.9,36,0.15
TX613,"Kenedy and Kleberg Counties, Texas",VcB,"Victoria clay, 1 to 3 percent slopes",Victoria,9/5/2025 12:13:39 PM,Vertisols,Well drained,18.3,2,0,15,8,2,0.9,36,0.15
